,Unnamed: 0,Half,Time,Idactor2,EventName,BodyPart,TargetX,TargetY,Start Frame,IDactor1,Team,Start X,Start Y
1227,1227,1,2672975,0.0,Out for throw-in,0,0.0,0.0,2672900.0,0,Away,-1050,3400
1228,1228,1,2681223,0.0,Pass,Hands (dropped),0.0,0.0,2681200.0,349538,Home,150,3400
1229,1229,1,2684118,0.0,Pass,foot,0.0,0.0,2684100.0,747138,Home,1550,1800
1230,1230,1,2686460,0.0,Reception,foot,0.0,0.0,2686400.0,869616,Home,4050,1300
1231,1231,1,2688047,0.0,Pass,foot,0.0,0.0,2688000.0,869616,Home,3950,1100
1232,1232,1,2690208,0.0,Pass,Header,0.0,0.0,2690200.0,1169228,Home,-250,2094
1233,1233,1,2691600,0.0,Out for throw-in,0,0.0,0.0,2691600.0,0,Away,350,3400
1234,1234,1,2699479,0.0,Pass,Hands (dropped),0.0,0.0,2699400.0,734131,Away,650,3400
1235,1235,1,2700209,0.0,0,0,0.0,0.0,2700200.0,0,Away,,
1236,1236,1,2700987,0.0,Clearance,foot,0.0,0.0,2700900.0,747138,Home,2850,3027
1237,1237,1,2702055,0.0,Out for throw-in,0,0.0,0.0,2702000.0,0,Away,2850,3400
1238,1238,1,2709595,0.0,Pass,Hands (dropped),0.0,0.0,2709500.0,734131,Away,3350,3400
1239,1239,1,2710632,0.0,Pass,foot,0.0,0.0,2710600.0,831314,Away,3650,2467
1240,1240,1,2711536,0.0,Reception,foot,0.0,0.0,2711500.0,734131,Away,3550,3120
1241,1241,1,2711786,0.0,Running with ball,foot,0.0,0.0,2711700.0,734131,Away,3750,2934
1242,1242,1,2713134,0.0,Pass,foot,0.0,0.0,2713100.0,734131,Away,3550,3027
1243,1243,1,2713534,0.0,Reception,foot,0.0,0.0,2713500.0,1188348,Home,3650,2467
1244,1244,1,2714369,0.0,Reception,foot,0.0,0.0,2714300.0,1142529,Home,3850,2654
1245,1245,1,2715716,0.0,Pass,foot,0.0,0.0,2715700.0,1142529,Home,4050,2560
1246,1246,1,2716775,0.0,Reception,Chest,0.0,0.0,2716700.0,1169228,Home,2250,2840
1247,1247,1,2718350,0.0,Out for throw-in,0,0.0,0.0,2718300.0,0,Away,1950,3400
1248,1248,1,2725904,0.0,Pass,Hands (dropped),0.0,0.0,2725900.0,734131,Away,2350,3400
1249,1249,1,2727006,0.0,Reception,foot,0.0,0.0,2727000.0,997427,Away,350,2934
1250,1250,1,2728506,0.0,Running with ball,foot,0.0,0.0,2728500.0,997427,Away,250,2560
1251,1251,1,2729345,0.0,Pass,foot,0.0,0.0,2729300.0,997427,Away,250,2840
1252,1252,1,2731889,0.0,Reception,foot,0.0,0.0,2731800.0,865302,Away,-1150,-100
1253,1253,1,2734042,0.0,Running with ball,foot,0.0,0.0,2734000.0,865302,Away,-950,-500
1254,1254,1,2735975,0.0,Pass,foot,0.0,0.0,2735900.0,865302,Away,550,-2094
1255,1255,1,2737136,740462.0,Reception,foot,0.0,0.0,2737100.0,1061291,Away,2650,-2560
1256,1256,1,2739493,0.0,Reception,foot,0.0,0.0,2739400.0,1061291,Away,1850,-3027
1257,1257,1,2739766,1061291.0,Foul - Direct free-kick,0,0.0,0.0,2739700.0,597710,Home,2050,-3120
1258,1258,1,2767397,0.0,Cross,Left foot,0.0,0.0,2767300.0,617173,Away,2150,-3027
1259,1259,1,2769330,0.0,Hold of ball,0,0.0,0.0,2769300.0,869616,Home,4750,200
1260,1260,1,2770255,0.0,End of Half,0,0.0,0.0,-1.0,0,Away,,
1261,1261,2,0,0.0,HalfTime Start,0,0.0,0.0,0.0,0,Away,,
1262,1262,2,198,0.0,Pass,foot,0.0,0.0,100.0,952727,Home,50,0
1263,1263,2,1323,0.0,Pass,foot,0.0,0.0,1300.0,1142529,Home,-1150,-600
1264,1264,2,2988,0.0,Reception,foot,0.0,0.0,2900.0,349538,Home,-2150,-2840
1265,1265,2,4312,0.0,Pass,foot,0.0,0.0,4300.0,349538,Home,-1150,-2840
1266,1266,2,6664,997427.0,Pass,Header,0.0,0.0,6600.0,1169228,Home,1950,-2934
1267,1267,2,9127,0.0,Pass,foot,0.0,0.0,9100.0,865302,Away,2950,-1800
1268,1268,2,11230,0.0,Pass,Header,0.0,0.0,11200.0,349538,Home,350,-2654
1269,1269,2,12556,0.0,Reception,foot,0.0,0.0,12500.0,922857,Away,1450,-1700
1270,1270,2,12978,0.0,Running with ball,foot,0.0,0.0,12900.0,922857,Away,1350,-1600
1271,1271,2,13418,0.0,Pass,foot,0.0,0.0,13400.0,922857,Away,750,-1700
1272,1272,2,14373,0.0,Pass,foot,0.0,0.0,14300.0,831314,Away,-250,-500
1273,1273,2,15167,0.0,Reception,foot,0.0,0.0,15100.0,897314,Away,-950,-1300
1274,1274,2,16212,0.0,Pass,foot,0.0,0.0,16200.0,897314,Away,-750,-1200
1275,1275,2,17794,0.0,Reception,foot,0.0,0.0,17700.0,734131,Away,-1550,-2654
1276,1276,2,18855,0.0,Running with ball,foot,0.0,0.0,18800.0,734131,Away,-1950,-2560
1277,1277,2,19661,0.0,Running with ball,foot,0.0,0.0,19600.0,734131,Away,-2250,-2374
1278,1278,2,20219,0.0,Running with ball,foot,0.0,0.0,20200.0,734131,Away,-2650,-2374
1279,1279,2,21256,0.0,Pass,foot,0.0,0.0,21200.0,734131,Away,-3350,-1800
1280,1280,2,21659,0.0,Reception,foot,0.0,0.0,21600.0,747138,Home,-3850,-1000
1281,1281,2,23001,0.0,Pass,foot,0.0,0.0,23000.0,1142529,Home,-3350,-1300
1282,1282,2,23110,0.0,Block,foot,0.0,0.0,23100.0,922857,Away,-3150,-1100
1283,1283,2,23437,0.0,Reception,foot,0.0,0.0,23400.0,617173,Away,-2550,-600
1284,1284,2,24412,0.0,Pass,foot,0.0,0.0,24400.0,747138,Home,-2850,-1000
1285,1285,2,30801,0.0,Out for throw-in,0,0.0,0.0,30800.0,0,Away,1250,-3400
1286,1286,2,36476,0.0,Pass,Hands (dropped),0.0,0.0,36400.0,997427,Away,1750,-3400
1287,1287,2,38497,0.0,Reception,foot,0.0,0.0,38400.0,736418,Away,3850,-2467
1288,1288,2,40445,0.0,Pass,foot,0.0,0.0,40400.0,736418,Away,3350,-2467
1289,1289,2,41669,0.0,Reception,foot,0.0,0.0,41600.0,551844,Away,3250,-1000
1290,1290,2,43248,0.0,Pass,foot,0.0,0.0,43200.0,551844,Away,2850,-1500
1291,1291,2,45639,0.0,Reception,foot,0.0,0.0,45600.0,997427,Away,1050,-2934
1292,1292,2,47685,0.0,Running with ball,foot,0.0,0.0,47600.0,997427,Away,950,-3120
1293,1293,2,48488,0.0,Pass,foot,0.0,0.0,48400.0,997427,Away,950,-3120
1294,1294,2,50255,0.0,Reception,foot,0.0,0.0,50200.0,551844,Away,2150,-2187
1295,1295,2,51709,0.0,Running with ball,foot,0.0,0.0,51700.0,551844,Away,1950,-2560
1296,1296,2,52556,0.0,Running with ball,foot,0.0,0.0,52500.0,551844,Away,1350,-2747
1297,1297,2,53373,0.0,Reception,foot,0.0,0.0,53300.0,1169228,Home,1550,-2467
1298,1298,2,54846,0.0,Running with ball,foot,0.0,0.0,54800.0,1169228,Home,2450,-2560
1299,1299,2,56226,0.0,Running with ball,foot,0.0,0.0,56200.0,1169228,Home,3250,-2654
1300,1300,2,57140,0.0,Running with ball,foot,0.0,0.0,57100.0,1169228,Home,3350,-2094
1301,1301,2,57730,0.0,Running with ball,foot,0.0,0.0,57700.0,1169228,Home,3950,-1600
1302,1302,2,58237,0.0,Running with ball,foot,0.0,0.0,58200.0,1169228,Home,4350,-1600
1303,1303,2,59618,0.0,Running with ball,foot,0.0,0.0,59600.0,1169228,Home,4550,-1600
1304,1304,2,60209,0.0,Running with ball,foot,0.0,0.0,60200.0,1169228,Home,4750,-1800
1305,1305,2,60842,0.0,Running with ball,foot,0.0,0.0,60800.0,1169228,Home,5050,-1800
1306,1306,2,61564,0.0,Running with ball,foot,0.0,0.0,61500.0,1169228,Home,5050,-2000
1307,1307,2,62327,0.0,Running with ball,foot,0.0,0.0,62300.0,1169228,Home,5050,-2094
1308,1308,2,63000,1169228.0,Clearance uncontrolled,foot,0.0,0.0,63000.0,551844,Away,5050,-2094
1309,1309,2,63744,0.0,Out for corner,0,0.0,0.0,63700.0,0,Away,4950,-1800
1310,1310,2,95120,0.0,Cross,foot,0.0,0.0,95100.0,1142529,Home,5150,-3400
1311,1311,2,96602,0.0,Clearance,Header,0.0,0.0,96600.0,997427,Away,4850,-400
1312,1312,2,100433,1061291.0,Pass,Header,0.0,0.0,100400.0,704169,Home,2750,1200
1313,1313,2,101661,1169228.0,Pass,foot,0.0,0.0,101600.0,734131,Away,3050,1700
1314,1314,2,103699,0.0,Pass,foot,0.0,0.0,103600.0,1058906,Away,3150,2840
1315,1315,2,104683,0.0,Reception,foot,0.0,0.0,104600.0,831314,Away,1650,2747
1316,1316,2,105868,597710.0,Running with ball,foot,0.0,0.0,105800.0,831314,Away,1850,3213
1317,1317,2,106028,831314.0,Clearance uncontrolled,foot,0.0,0.0,106000.0,597710,Home,1850,3213
1318,1318,2,106803,0.0,Out for throw-in,0,0.0,0.0,106800.0,0,Away,1850,3400
1319,1319,2,117132,0.0,Pass,Hands (dropped),0.0,0.0,117100.0,1058906,Away,850,3400
1320,1320,2,118536,0.0,Reception,foot,0.0,0.0,118500.0,865302,Away,2050,2467
1321,1321,2,119125,0.0,Running with ball,foot,0.0,0.0,119100.0,865302,Away,2350,2374
1322,1322,2,120175,0.0,Running with ball,foot,0.0,0.0,120100.0,865302,Away,2350,2281
1323,1323,2,121244,0.0,Running with ball,foot,0.0,0.0,121200.0,865302,Away,2550,2000
1324,1324,2,122046,0.0,Pass,foot,0.0,0.0,122000.0,865302,Away,2550,2281
1325,1325,2,124422,0.0,Reception,foot,0.0,0.0,124400.0,997427,Away,1450,-2094
1326,1326,2,126015,0.0,Running with ball,foot,0.0,0.0,126000.0,997427,Away,1050,-2094
1327,1327,2,127333,0.0,Pass,foot,0.0,0.0,127300.0,997427,Away,550,-1900
1328,1328,2,128531,0.0,Reception,foot,0.0,0.0,128500.0,617173,Away,350,-1200
1329,1329,2,129166,0.0,Running with ball,foot,0.0,0.0,129100.0,617173,Away,250,-1100
1330,1330,2,129709,0.0,Pass,foot,0.0,0.0,129700.0,617173,Away,50,-1000
1331,1331,2,131909,0.0,Reception,foot,0.0,0.0,131900.0,865302,Away,450,1400
1332,1332,2,131949,0.0,Running with ball,foot,0.0,0.0,131900.0,865302,Away,150,1200
1333,1333,2,133059,0.0,Reception,foot,0.0,0.0,133000.0,952727,Home,-50,1400
1334,1334,2,133118,952727.0,Foul - Direct free-kick,0,0.0,0.0,133100.0,865302,Away,-550,1600
1335,1335,2,160476,0.0,Pass,foot,0.0,0.0,160400.0,507914,Home,-750,1800
1336,1336,2,163362,1169228.0,Pass,Header,0.0,0.0,163300.0,551844,Away,2550,-500
1337,1337,2,164828,0.0,Pass,foot,0.0,0.0,164800.0,1142529,Home,1850,-400
1338,1338,2,166184,551844.0,Reception,foot,0.0,0.0,166100.0,952727,Home,2250,-400
1339,1339,2,167470,0.0,Pass,foot,0.0,0.0,167400.0,952727,Home,2550,100
1340,1340,2,168584,0.0,Pass,foot,0.0,0.0,168500.0,997427,Away,2950,-600
1341,1341,2,171777,0.0,Reception,Chest,0.0,0.0,171700.0,747138,Home,-1150,-1700
1342,1342,2,173461,0.0,Pass,foot,0.0,0.0,173400.0,747138,Home,550,-2000
1343,1343,2,173606,0.0,Block,foot,0.0,0.0,173600.0,1061291,Away,750,-2094
1344,1344,2,177037,0.0,Out for throw-in,0,0.0,0.0,177000.0,0,Away,450,-3400
1345,1345,2,187347,0.0,Pass,Hands (dropped),0.0,0.0,187300.0,349538,Home,550,-3400
1346,1346,2,189266,0.0,Reception,foot,0.0,0.0,189200.0,747138,Home,-2050,-2187
1347,1347,2,190153,0.0,Running with ball,foot,0.0,0.0,190100.0,747138,Home,-2250,-2000
1348,1348,2,191561,0.0,Pass,foot,0.0,0.0,191500.0,747138,Home,-2050,-2281
1349,1349,2,194207,597710.0,Clearance uncontrolled,Header,0.0,0.0,194200.0,865302,Away,1550,2094
1350,1350,2,199537,0.0,Out for throw-in,0,0.0,0.0,199500.0,0,Away,3950,3400
1351,1351,2,201303,0.0,Pass,Hands (dropped),0.0,0.0,201300.0,952727,Home,3850,3400
1352,1352,2,203007,0.0,Reception,foot,0.0,0.0,203000.0,740462,Home,2250,2374
1353,1353,2,204002,1058906.0,Running with ball,foot,0.0,0.0,204000.0,740462,Home,2450,2747
1354,1354,2,204726,0.0,Pass,foot,0.0,0.0,204700.0,740462,Home,2550,2747
1355,1355,2,205835,0.0,Reception,foot,0.0,0.0,205800.0,952727,Home,3750,3027
1356,1356,2,206866,0.0,Cross,foot,0.0,0.0,206800.0,952727,Home,3850,3120
1357,1357,2,208635,0.0,Hold of ball,0,0.0,0.0,208600.0,736418,Away,4750,100
1358,1358,2,215963,0.0,Pass,Hands (dropped),0.0,0.0,215900.0,736418,Away,4050,-700
1359,1359,2,217977,0.0,Reception,foot,0.0,0.0,217900.0,997427,Away,2450,-2560
1360,1360,2,220804,0.0,Running with ball,foot,0.0,0.0,220800.0,997427,Away,1750,-2654
1361,1361,2,222634,0.0,Pass,foot,0.0,0.0,222600.0,997427,Away,750,-3027
1362,1362,2,224305,0.0,Pass,foot,0.0,0.0,224300.0,734131,Away,-450,-3213
1363,1363,2,226476,0.0,Reception,foot,0.0,0.0,226400.0,997427,Away,2050,-3120
1364,1364,2,226952,0.0,Running with ball,foot,0.0,0.0,226900.0,997427,Away,2350,-2840
1365,1365,2,227537,0.0,Pass,foot,0.0,0.0,227500.0,997427,Away,2050,-3120
1366,1366,2,229038,0.0,Reception,foot,0.0,0.0,229000.0,551844,Away,3150,-2187
1367,1367,2,230608,0.0,Pass,foot,0.0,0.0,230600.0,551844,Away,2950,-2934
1368,1368,2,236236,0.0,Pass,foot,0.0,0.0,236200.0,747138,Home,-4250,-2560
1369,1369,2,237506,0.0,Pass,foot,0.0,0.0,237500.0,869616,Home,-4850,-1200
1370,1370,2,239948,704169.0,Foul - Direct free-kick,0,0.0,0.0,239900.0,617173,Away,-1150,-1300
1371,1371,2,264041,0.0,Pass,foot,0.0,0.0,264000.0,349538,Home,-550,-1100
1372,1372,2,266702,0.0,Clearance,Header,0.0,0.0,266700.0,734131,Away,2450,-2934
1373,1373,2,268997,0.0,Reception,foot,0.0,0.0,268900.0,1061291,Away,2150,-2934
1374,1374,2,269767,0.0,Running with ball,foot,0.0,0.0,269700.0,1061291,Away,1650,-2934
1375,1375,2,270062,0.0,Running with ball,foot,0.0,0.0,270000.0,1061291,Away,950,-3400
1376,1376,2,271631,0.0,Reception,foot,0.0,0.0,271600.0,1169228,Home,950,-2934
1377,1377,2,272623,0.0,Running with ball,foot,0.0,0.0,272600.0,1169228,Home,650,-3027
1378,1378,2,273019,0.0,Pass,foot,0.0,0.0,273000.0,1169228,Home,650,-3213
1379,1379,2,273537,0.0,Reception,foot,0.0,0.0,273500.0,1142529,Home,650,-2187
1380,1380,2,274032,0.0,Pass,foot,0.0,0.0,274000.0,1142529,Home,450,-2560
1381,1381,2,275422,0.0,Reception,foot,0.0,0.0,275400.0,349538,Home,-750,-2934
1382,1382,2,277236,0.0,Pass,foot,0.0,0.0,277200.0,349538,Home,-650,-3307
1383,1383,2,278568,0.0,Reception,foot,0.0,0.0,278500.0,747138,Home,-1950,-2094
1384,1384,2,280692,0.0,Pass,foot,0.0,0.0,280600.0,747138,Home,-1850,-1900
1385,1385,2,282805,0.0,Reception,foot,0.0,0.0,282800.0,551844,Away,250,-1100
1386,1386,2,283792,0.0,Running with ball,foot,0.0,0.0,283700.0,551844,Away,450,-1200
1387,1387,2,284229,0.0,Running with ball,foot,0.0,0.0,284200.0,551844,Away,450,-800
1388,1388,2,284836,0.0,Pass,foot,0.0,0.0,284800.0,551844,Away,350,-1100
1389,1389,2,286118,0.0,Reception,foot,0.0,0.0,286100.0,831314,Away,-1650,-400
1390,1390,2,286692,0.0,Running with ball,foot,0.0,0.0,286600.0,831314,Away,-1950,-800
1391,1391,2,287301,0.0,Running with ball,foot,0.0,0.0,287300.0,831314,Away,-2350,-400
1392,1392,2,288470,831314.0,Foul - Direct free-kick,0,0.0,0.0,288400.0,747138,Home,-2450,-100
1393,1393,2,296867,0.0,Yellow card,0,0.0,0.0,296800.0,747138,Home,,
1394,1394,2,376239,0.0,Shot not on target,Left foot,-5250.0,-210.0,376200.0,617173,Away,-2350,-100
1395,1395,2,376482,0.0,Block,foot,0.0,0.0,376400.0,1188348,Home,-3450,100
1396,1396,2,380713,0.0,Out for corner,0,0.0,0.0,380700.0,0,Away,-3050,-200
1397,1397,2,397337,0.0,Cross,Left foot,0.0,0.0,397300.0,617173,Away,-5250,3307
1398,1398,2,399095,704169.0,Shot not on target,Header,-5250.0,200.0,399000.0,551844,Away,-4450,-300
1399,1399,2,399255,0.0,Reception,foot,0.0,0.0,399200.0,922857,Away,-4450,-300
1400,1400,2,399415,0.0,Reception,foot,0.0,0.0,399400.0,1188348,Home,-4550,-200
1401,1401,2,400622,0.0,Hold of ball,0,0.0,0.0,400600.0,869616,Home,-5050,0
1402,1402,2,403122,0.0,Pass,Hands (dropped),0.0,0.0,403100.0,869616,Home,-4050,-100
1403,1403,2,407289,0.0,Reception,foot,0.0,0.0,407200.0,952727,Home,2350,-1100
1404,1404,2,408262,0.0,Running with ball,foot,0.0,0.0,408200.0,952727,Home,2150,-1000
1405,1405,2,410229,0.0,Reception,foot,0.0,0.0,410200.0,734131,Away,2650,-600
1406,1406,2,411007,0.0,Pass,foot,0.0,0.0,411000.0,734131,Away,3150,500
1407,1407,2,630302,952729.0,Substitution,0,0.0,0.0,630300.0,1188348,Home,,
1408,1408,2,634130,0.0,Pass,foot,0.0,0.0,634100.0,736418,Away,3750,-100
1409,1409,2,635648,0.0,Reception,foot,0.0,0.0,635600.0,865302,Away,1950,2467
1410,1410,2,639199,0.0,Running with ball,foot,0.0,0.0,639100.0,865302,Away,1750,2560
1411,1411,2,640346,0.0,Pass,foot,0.0,0.0,640300.0,865302,Away,450,2560
1412,1412,2,644127,0.0,Clearance,foot,0.0,0.0,644100.0,507914,Home,-4750,2374
1413,1413,2,645509,0.0,Out for throw-in,0,0.0,0.0,645500.0,0,Away,-5150,3400
1414,1414,2,651361,0.0,Pass,Hands (dropped),0.0,0.0,651300.0,1058906,Away,-4950,3400
1415,1415,2,652573,0.0,Reception,Chest,0.0,0.0,652500.0,617173,Away,-4450,2281
1416,1416,2,653488,0.0,Pass,foot,0.0,0.0,653400.0,617173,Away,-4150,3027
1417,1417,2,654268,0.0,Reception,foot,0.0,0.0,654200.0,1058906,Away,-4350,3120
1418,1418,2,655337,0.0,Running with ball,foot,0.0,0.0,655300.0,1058906,Away,-4650,3120
1419,1419,2,656229,0.0,Running with ball,foot,0.0,0.0,656200.0,1058906,Away,-4850,3120
1420,1420,2,656751,0.0,Running with ball,foot,0.0,0.0,656700.0,1058906,Away,-4750,2840
1421,1421,2,657729,0.0,Running with ball,foot,0.0,0.0,657700.0,1058906,Away,-5050,2840
1422,1422,2,658005,0.0,Running with ball,foot,0.0,0.0,658000.0,1058906,Away,-5050,2560
1423,1423,2,659895,0.0,Cross,Left foot,0.0,0.0,659800.0,1058906,Away,-5050,2747
1424,1424,2,660970,0.0,Shot not on target,foot,-5250.0,520.0,660900.0,897314,Away,-4450,1000
1425,1425,2,662057,0.0,Hold of ball,0,0.0,0.0,662000.0,869616,Home,-5150,600
1426,1426,2,680450,0.0,Drop kick,foot,0.0,0.0,680400.0,869616,Home,-3650,400
1427,1427,2,681826,0.0,Reception,foot,0.0,0.0,681800.0,952729,Home,1750,-3213
1428,1428,2,682047,0.0,Reception,foot,0.0,0.0,682000.0,997427,Away,1850,-3307
1429,1429,2,682822,0.0,Out for throw-in,0,0.0,0.0,682800.0,0,Away,1950,-3400
1430,1430,2,686773,0.0,Pass,Hands (dropped),0.0,0.0,686700.0,952729,Home,2650,-3400
1431,1431,2,687486,0.0,Pass,foot,0.0,0.0,687400.0,1142529,Home,3250,-2934
1432,1432,2,688232,0.0,Reception,foot,0.0,0.0,688200.0,952729,Home,2750,-3120
1433,1433,2,688688,0.0,Pass,foot,0.0,0.0,688600.0,952729,Home,2650,-3307
1434,1434,2,689953,740462.0,Reception,foot,0.0,0.0,689900.0,551844,Away,3950,-2840
1435,1435,2,691016,0.0,Reception,foot,0.0,0.0,691000.0,551844,Away,4250,-2934
1436,1436,2,692228,0.0,Clearance,foot,0.0,0.0,692200.0,551844,Away,5150,-2934
1437,1437,2,694236,0.0,Out for throw-in,0,0.0,0.0,694200.0,0,Away,4750,-3400
1438,1438,2,718030,0.0,Pass,Hands (dropped),0.0,0.0,718000.0,349538,Home,3850,-3400
1439,1439,2,719753,0.0,Pass,Header,0.0,0.0,719700.0,507914,Home,4550,-1400
1440,1440,2,719904,0.0,Reception,Header,0.0,0.0,719900.0,997427,Away,4650,-1200
1441,1441,2,721781,997427.0,Pass,Header,0.0,0.0,721700.0,507914,Home,4550,-1500
1442,1442,2,723197,0.0,Pass,foot,0.0,0.0,723100.0,1169228,Home,4950,-1200
1443,1443,2,727298,0.0,Reception,foot,0.0,0.0,727200.0,831314,Away,3350,2187
1444,1444,2,728625,0.0,Running with ball,foot,0.0,0.0,728600.0,831314,Away,2750,2187
1445,1445,2,729129,0.0,Running with ball,foot,0.0,0.0,729100.0,831314,Away,2150,2094
1446,1446,2,730189,0.0,Running with ball,foot,0.0,0.0,730100.0,831314,Away,1550,2000
1447,1447,2,731562,0.0,Running with ball,foot,0.0,0.0,731500.0,831314,Away,1250,2094
1448,1448,2,732047,0.0,Running with ball,foot,0.0,0.0,732000.0,831314,Away,850,2094
1449,1449,2,733341,0.0,Pass,foot,0.0,0.0,733300.0,831314,Away,650,2000
1450,1450,2,733522,0.0,Reception,Chest,0.0,0.0,733500.0,740462,Home,250,1600
1451,1451,2,735795,0.0,Reception,foot,0.0,0.0,735700.0,952729,Home,-550,-500
1452,1452,2,737272,0.0,Running with ball,foot,0.0,0.0,737200.0,952729,Home,-350,-600
1453,1453,2,737676,0.0,Running with ball,foot,0.0,0.0,737600.0,952729,Home,-450,-700
1454,1454,2,738367,0.0,Running with ball,foot,0.0,0.0,738300.0,952729,Home,-350,-600
1455,1455,2,738885,0.0,Running with ball,foot,0.0,0.0,738800.0,952729,Home,-550,-700
1456,1456,2,739162,952729.0,Pass,foot,0.0,0.0,739100.0,922857,Away,-550,-700
1457,1457,2,740482,0.0,Reception,foot,0.0,0.0,740400.0,897314,Away,-1250,-500
1458,1458,2,741572,0.0,Running with ball,foot,0.0,0.0,741500.0,897314,Away,-1750,-500
1459,1459,2,742713,0.0,Pass,foot,0.0,0.0,742700.0,897314,Away,-2250,-400
1460,1460,2,744321,0.0,Reception,foot,0.0,0.0,744300.0,734131,Away,-1750,-500
1461,1461,2,745943,0.0,Cross,foot,0.0,0.0,745900.0,734131,Away,-3950,-1900
1462,1462,2,748002,0.0,Out for goal kick,0,0.0,0.0,748000.0,0,Away,-5250,1800
1463,1463,2,775879,0.0,Pass,foot,0.0,0.0,775800.0,869616,Home,-4750,-700
1464,1464,2,778868,1169228.0,Pass,Header,0.0,0.0,778800.0,551844,Away,950,-2094
1465,1465,2,780708,1142529.0,Pass,Header,0.0,0.0,780700.0,922857,Away,450,-1800
1466,1466,2,782428,0.0,Pass,Header,0.0,0.0,782400.0,897314,Away,-450,-1500
1467,1467,2,784275,0.0,Reception,Chest,0.0,0.0,784200.0,952729,Home,950,-1900
1468,1468,2,784572,0.0,Pass,foot,0.0,0.0,784500.0,952729,Home,250,-2094
1469,1469,2,785955,0.0,Pass,Header,0.0,0.0,785900.0,865302,Away,950,-1700
1470,1470,2,787696,0.0,Reception,foot,0.0,0.0,787600.0,1061291,Away,-450,-1600
1471,1471,2,787866,0.0,Running with ball,foot,0.0,0.0,787800.0,1061291,Away,-1050,-1800
1472,1472,2,788834,0.0,Pass,foot,0.0,0.0,788800.0,1061291,Away,-950,-1500
1473,1473,2,790113,0.0,Reception,foot,0.0,0.0,790100.0,507914,Home,-2850,-1000
1474,1474,2,793192,0.0,Pass,foot,0.0,0.0,793100.0,349538,Home,-3550,-2934
1475,1475,2,793358,0.0,Reception,foot,0.0,0.0,793300.0,734131,Away,-3150,-3027
1476,1476,2,795953,0.0,Out for throw-in,0,0.0,0.0,795900.0,0,Away,-1250,-3400
1477,1477,2,807902,0.0,Pass,Hands (dropped),0.0,0.0,807900.0,349538,Home,-2150,-3400
1478,1478,2,809452,1169228.0,Pass,Header,0.0,0.0,809400.0,997427,Away,-250,-3213
1479,1479,2,810855,0.0,Reception,foot,0.0,0.0,810800.0,1061291,Away,-1150,-3120
1480,1480,2,811644,0.0,Running with ball,foot,0.0,0.0,811600.0,1061291,Away,-850,-2840
1481,1481,2,812865,0.0,Running with ball,foot,0.0,0.0,812800.0,1061291,Away,-650,-2654
1482,1482,2,813508,0.0,Pass,foot,0.0,0.0,813500.0,1061291,Away,-950,-2840
1483,1483,2,814865,0.0,Pass,foot,0.0,0.0,814800.0,551844,Away,450,-2560
1484,1484,2,815182,0.0,Reception,Chest,0.0,0.0,815100.0,1169228,Home,-350,-2747
1485,1485,2,815872,0.0,Reception,foot,0.0,0.0,815800.0,551844,Away,450,-2560
1486,1486,2,816386,0.0,Running with ball,foot,0.0,0.0,816300.0,551844,Away,450,-2654
1487,1487,2,816501,551844.0,Running with ball,foot,0.0,0.0,816500.0,1169228,Home,450,-2560
1488,1488,2,816512,1169228.0,Clearance uncontrolled,foot,0.0,0.0,816500.0,551844,Away,450,-2560
1489,1489,2,817735,0.0,Pass,Header,0.0,0.0,817700.0,1142529,Home,-350,-2094
1490,1490,2,818510,0.0,Pass,foot,0.0,0.0,818500.0,952727,Home,350,-1300
1491,1491,2,820856,0.0,Reception,foot,0.0,0.0,820800.0,551844,Away,2150,-1500
1492,1492,2,822090,0.0,Running with ball,foot,0.0,0.0,822000.0,551844,Away,2150,-2000
1493,1493,2,822536,0.0,Running with ball,foot,0.0,0.0,822500.0,551844,Away,2050,-2374
1494,1494,2,824134,0.0,Pass,foot,0.0,0.0,824100.0,551844,Away,2150,-2187
1495,1495,2,825501,0.0,Reception,foot,0.0,0.0,825500.0,1061291,Away,-250,-2840
1496,1496,2,826688,0.0,Running with ball,foot,0.0,0.0,826600.0,1061291,Away,-350,-2654
1497,1497,2,827822,0.0,Running with ball,foot,0.0,0.0,827800.0,1061291,Away,-1450,-2654
1498,1498,2,829074,0.0,Pass,foot,0.0,0.0,829000.0,1061291,Away,-1950,-2560
1499,1499,2,833128,0.0,Reception,foot,0.0,0.0,833100.0,869616,Home,-4450,-900
1500,1500,2,835007,0.0,Running with ball,foot,0.0,0.0,835000.0,869616,Home,-4450,-300
1501,1501,2,835532,0.0,Hold of ball,0,0.0,0.0,835500.0,869616,Home,-4150,-200
1502,1502,2,845909,0.0,Pass,Hands (dropped),0.0,0.0,845900.0,869616,Home,-3850,-600
1503,1503,2,847740,0.0,Reception,foot,0.0,0.0,847700.0,740462,Home,-2350,2281
1504,1504,2,848404,0.0,Running with ball,foot,0.0,0.0,848400.0,740462,Home,-1850,1900
1505,1505,2,849128,0.0,Running with ball,foot,0.0,0.0,849100.0,740462,Home,-1950,2000
1506,1506,2,849817,1058906.0,Running with ball,foot,0.0,0.0,849800.0,740462,Home,-2450,2187
1507,1507,2,849886,740462.0,Running with ball,foot,0.0,0.0,849800.0,1058906,Away,-2450,2187
1508,1508,2,852008,0.0,Running with ball,foot,0.0,0.0,852000.0,1058906,Away,-2950,1200
