,Half,Time,Idactor1,Idactor2,EventName,BodyPart,TargetX,TargetY
0,1,0,,,HalfTime Start,,,
1,1,57,617173,,Pass,foot,,
2,1,1095,997427,,Reception,foot,,
3,1,2375,551844,,Pass,foot,,
4,1,5374,507914,,Pass,Header,,
5,1,6613,869616,,Hold of ball,,,
6,1,12345,869616,,Pass,Hands (dropped),,
7,1,14649,740462,,Pass,foot,,
8,1,15643,597710,,Reception,foot,,
9,1,16202,597710,,Pass,foot,,
10,1,16322,865302,,Block,foot,,
11,1,17641,1058906,,Reception,foot,,
12,1,18038,1058906,,Pass,foot,,
13,1,18882,865302,,Pass,foot,,
14,1,21426,507914,,Pass,foot,,
15,1,22478,704169,,Pass,foot,,
16,1,23176,922857,,Pass,foot,,
17,1,24133,897314,,Reception,foot,,
18,1,25141,897314,,Running with ball,foot,,
19,1,25660,897314,,Running with ball,foot,,
20,1,26199,897314,,Running with ball,foot,,
21,1,26924,897314,,Shot not on target,Left foot,5250,-700
22,1,27816,,,Out for goal kick,,,
23,1,52262,869616,,Pass,foot,,
24,1,55190,997427,1169228,Foul - Direct free-kick,,,
25,1,59293,1142529,,Pass,foot,,
26,1,60376,747138,,Reception,foot,,
27,1,61648,747138,,Pass,foot,,
28,1,63849,740462,,Pass,foot,,
29,1,65966,597710,,Pass,foot,,
30,1,66620,551844,704169,Reception,foot,,
31,1,67329,551844,,Pass,foot,,
32,1,68010,740462,,Reception,foot,,
33,1,68773,740462,,Pass,foot,,
34,1,69757,1169228,997427,Pass,foot,,
35,1,72237,1061291,,Reception,foot,,
36,1,72585,1061291,,Running with ball,foot,,
37,1,73403,1061291,,Running with ball,foot,,
38,1,74152,1061291,,Pass,foot,,
39,1,75248,997427,,Reception,foot,,
40,1,75750,997427,,Pass,foot,,
41,1,78215,736418,,Reception,foot,,
42,1,78742,736418,,Running with ball,foot,,
43,1,79600,736418,,Pass,foot,,
44,1,81269,997427,,Reception,foot,,
45,1,82731,997427,,Running with ball,foot,,
46,1,84782,997427,,Running with ball,foot,,
47,1,85648,997427,,Running with ball,foot,,
48,1,88246,997427,,Pass,foot,,
49,1,90353,551844,,Reception,foot,,
50,1,91386,551844,,Pass,foot,,
51,1,93258,865302,,Reception,foot,,
52,1,94568,865302,,Pass,foot,,
53,1,95956,1058906,,Reception,foot,,
54,1,96738,1058906,,Running with ball,foot,,
55,1,98637,1058906,,Pass,foot,,
56,1,100056,865302,,Reception,foot,,
57,1,100639,865302,,Pass,foot,,
58,1,101404,617173,,Pass,foot,,
59,1,102380,865302,,Reception,foot,,
60,1,103655,865302,,Pass,foot,,
61,1,104874,551844,,Reception,foot,,
62,1,106801,551844,,Pass,foot,,
63,1,107939,922857,,Reception,foot,,
64,1,108665,922857,,Running with ball,foot,,
65,1,109898,922857,,Running with ball,foot,,
66,1,111000,922857,,Running with ball,foot,,
67,1,112726,922857,,Running with ball,foot,,
68,1,113229,922857,,Pass,foot,,
69,1,114946,865302,,Reception,foot,,
70,1,116362,865302,,Pass,foot,,
71,1,118417,349538,,Pass,foot,,
72,1,120419,597710,,Reception,Chest,,
73,1,122214,597710,,Pass,foot,,
74,1,123387,740462,,Pass,foot,,
75,1,125814,551844,,Pass,Header,,
76,1,127323,897314,,Reception,foot,,
77,1,128168,897314,,Pass,foot,,
78,1,129477,1058906,,Reception,foot,,
79,1,130565,1058906,,Running with ball,foot,,
80,1,131212,1058906,,Pass,foot,,
81,1,131979,897314,,Reception,foot,,
82,1,133285,897314,,Pass,foot,,
83,1,134335,831314,,Reception,foot,,
84,1,135124,831314,,Running with ball,foot,,
85,1,135628,831314,,Running with ball,foot,,
86,1,136497,831314,,Pass,foot,,
87,1,137749,1188348,,Reception,foot,,
88,1,138731,1061291,1188348,Reception,foot,,
89,1,139927,1061291,,Running with ball,foot,,
90,1,140337,1061291,,Pass,foot,,
91,1,141645,734131,,Reception,foot,,
92,1,142672,734131,,Cross,foot,,
93,1,144512,507914,,Clearance,Header,,
94,1,150338,,,Out for throw-in,,,
95,1,164201,1058906,,Pass,Hands (dropped),,
96,1,164401,,,Out for goal kick,,,
97,1,168461,869616,,Pass,foot,,
98,1,171061,747138,,Pass,foot,,
99,1,173657,349538,,Reception,foot,,
100,1,174097,349538,,Pass,foot,,
101,1,175667,997427,,Clearance,foot,,
102,1,176247,,,Out for throw-in,,,
103,1,185828,349538,,Pass,Hands (dropped),,
104,1,189269,865302,,Clearance,Header,,
105,1,190814,,,Out for throw-in,,,
106,1,214093,349538,,Pass,Hands (dropped),,
107,1,215964,922857,1169228,Clearance uncontrolled,Header,,
108,1,216074,1169228,,Reception,foot,,
109,1,217079,952727,,Reception,foot,,
110,1,218022,507914,,Reception,foot,,
111,1,218540,507914,,Running with ball,foot,,
112,1,219420,507914,,Pass,foot,,
113,1,220055,551844,,Reception,foot,,
114,1,220335,551844,,Running with ball,foot,,
115,1,220471,952727,551844,Pass,foot,,
116,1,222240,349538,617173,Pass,foot,,
117,1,223110,704169,,Reception,foot,,
118,1,223647,704169,,Pass,foot,,
119,1,224590,1142529,,Reception,foot,,
120,1,225223,1142529,,Pass,foot,,
121,1,226774,740462,,Pass,foot,,
122,1,229627,1169228,,Pass,Header,,
123,1,230709,1188348,,Reception,Chest,,
124,1,231592,1188348,,Shot not on target,foot,-5250,260
125,1,231669,922857,,Block,foot,,
126,1,233300,,,Out for corner,,,
127,1,257209,1142529,,Cross,foot,,
128,1,258346,922857,1169228,Clearance uncontrolled,foot,,
129,1,259850,734131,,Clearance,foot,,
130,1,263953,349538,,Pass,foot,,
131,1,265302,,,Out for throw-in,,,
132,1,268863,734131,,Pass,Hands (dropped),,
133,1,270742,897314,,Pass,foot,,
134,1,271329,349538,,Clearance,Header,,
135,1,274288,1061291,,Reception,foot,,
136,1,274559,,,Out for throw-in,,,
137,1,281131,349538,,Pass,Hands (dropped),,
138,1,282622,747138,,Reception,foot,,
139,1,283959,747138,,Running with ball,foot,,
140,1,284546,747138,,Pass,foot,,
141,1,286391,869616,,Reception,foot,,
142,1,287350,869616,,Pass,foot,,
143,1,290151,997427,,Pass,Header,,
144,1,292188,617173,,Pass,foot,,
145,1,294765,349538,,Clearance,foot,,
146,1,295690,,,Out for throw-in,,,
147,1,300040,734131,,Pass,Hands (dropped),,
148,1,301875,997427,,Reception,foot,,
149,1,302998,997427,,Running with ball,foot,,
150,1,304087,997427,,Running with ball,foot,,
151,1,304881,997427,,Pass,foot,,
152,1,305408,349538,,Clearance,Header,,
153,1,308695,734131,,Cross,foot,,
154,1,311679,1058906,,Reception,Chest,,
155,1,313524,507914,,Pass,foot,,
156,1,315729,952727,,Reception,foot,,
157,1,317202,952727,,Pass,foot,,
158,1,317300,865302,,Reception,foot,,
159,1,318755,,,Out for throw-in,,,
160,1,323647,740462,,Pass,Hands (dropped),,
161,1,325528,952727,,Reception,foot,,
162,1,325679,551844,952727,Pass,foot,,
163,1,326060,922857,,Pass,foot,,
164,1,326768,551844,,Reception,foot,,
165,1,327387,551844,,Running with ball,foot,,
166,1,327904,551844,,Pass,foot,,
167,1,329200,1061291,,Reception,foot,,
168,1,330206,1061291,,Running with ball,foot,,
169,1,331455,1061291,,Pass,foot,,
170,1,333433,831314,,Reception,foot,,
171,1,334019,831314,,Running with ball,foot,,
172,1,334599,831314,,Running with ball,foot,,
173,1,335517,831314,,Running with ball,foot,,
174,1,335981,831314,,Running with ball,foot,,
175,1,336747,831314,,Pass,foot,,
176,1,337798,617173,,Reception,foot,,
177,1,338356,617173,,Pass,foot,,
178,1,338955,1061291,,Pass,foot,,
179,1,339655,740462,,Clearance,foot,,
180,1,340389,617173,,Pass,foot,,
181,1,342104,1058906,,Cross,Left foot,,
182,1,342177,740462,,Reception,foot,,
183,1,343011,747138,1061291,Clearance uncontrolled,foot,,
184,1,344821,617173,704169,Pass,foot,,
185,1,350408,1188348,,Reception,foot,,
186,1,351036,1188348,,Running with ball,foot,,
187,1,354808,922857,,Reception,foot,,
188,1,355718,922857,,Running with ball,foot,,
189,1,356335,922857,,Running with ball,foot,,
190,1,357391,922857,,Pass,foot,,
191,1,361160,869616,,Reception,foot,,
192,1,362690,869616,,Running with ball,foot,,
193,1,363529,869616,,Running with ball,foot,,
194,1,365275,869616,,Running with ball,foot,,
195,1,367000,869616,,Running with ball,foot,,
196,1,370846,869616,,Running with ball,foot,,
197,1,372373,869616,,Running with ball,foot,,
198,1,376167,869616,,Hold of ball,,,
199,1,379494,869616,,Drop kick,foot,,
200,1,382330,1169228,551844,Pass,Header,,
201,1,385261,865302,,Reception,Chest,,
202,1,386220,865302,,Pass,foot,,
203,1,388664,1058906,,Reception,foot,,
204,1,389353,1058906,,Running with ball,foot,,
205,1,390248,1058906,,Running with ball,foot,,
206,1,391052,1058906,,Running with ball,foot,,
207,1,392072,1058906,,Running with ball,foot,,
208,1,392898,1058906,,Running with ball,foot,,
209,1,393442,1058906,,Running with ball,foot,,
210,1,394289,1058906,,Pass,foot,,
211,1,396225,865302,,Reception,foot,,
212,1,397865,865302,,Running with ball,foot,,
213,1,398653,865302,,Pass,foot,,
214,1,400128,551844,,Reception,foot,,
215,1,401539,551844,,Pass,foot,,
216,1,402643,922857,,Reception,foot,,
217,1,404200,922857,,Pass,foot,,
218,1,406573,507914,897314,Pass,Header,,
219,1,408108,1188348,,Reception,Chest,,
220,1,408512,1188348,,Pass,foot,,
221,1,409795,1169228,,Pass,foot,,
222,1,411155,1142529,617173,Pass,foot,,
223,1,411300,617173,,Block,foot,,
224,1,411380,1142529,,Reception,foot,,
225,1,412889,704169,,Pass,foot,,
226,1,413719,922857,,Pass,foot,,
227,1,417206,597710,,Reception,foot,,
228,1,419327,597710,1058906,Running with ball,foot,,
229,1,419437,1058906,597710,Running with ball,foot,,
230,1,420929,597710,,Pass,foot,,
231,1,421835,,,Out for throw-in,,,
232,1,428916,1058906,,Pass,Hands (dropped),,
233,1,430479,865302,,Reception,foot,,
234,1,430968,865302,,Running with ball,foot,,
235,1,432627,865302,,Pass,foot,,
236,1,433725,551844,,Reception,foot,,
237,1,435166,551844,,Pass,foot,,
238,1,436630,617173,,Reception,foot,,
239,1,437224,617173,,Running with ball,foot,,
240,1,438074,617173,,Pass,foot,,
241,1,440854,349538,,Clearance,foot,,
242,1,444299,1188348,,Pass,foot,,
243,1,445561,1142529,,Reception,foot,,
244,1,446420,1142529,,Pass,foot,,
245,1,447731,349538,,Reception,foot,,
246,1,448741,349538,,Pass,foot,,
247,1,448873,734131,,Block,foot,,
248,1,450048,,,Out for throw-in,,,
249,1,460157,349538,,Pass,Hands (dropped),,
250,1,461611,551844,1169228,Pass,Header,,
251,1,463491,1061291,747138,Running with ball,foot,,
252,1,463801,747138,1061291,Running with ball,foot,,
253,1,466247,747138,,Running with ball,foot,,
254,1,467094,747138,,Pass,foot,,
255,1,468669,617173,,Pass,Header,,
256,1,471299,897314,,Reception,foot,,
257,1,472339,897314,,Shot on target,Left foot,5250,80
258,1,473049,869616,,Catch save,,,
259,1,473149,869616,,Hold of ball,,,
260,1,474848,869616,,Pass,Hands (dropped),,
261,1,477230,740462,,Pass,foot,,
262,1,479349,865302,,Pass,foot,,
263,1,481972,1058906,,Reception,foot,,
264,1,482499,1058906,,Running with ball,foot,,
265,1,483098,1058906,,Running with ball,foot,,
266,1,484193,1058906,,Running with ball,foot,,
267,1,485061,1058906,,Running with ball,foot,,
268,1,485802,1058906,,Running with ball,foot,,
269,1,486643,740462,1058906,Foul - Direct free-kick,,,
270,1,497066,865302,,Pass,foot,,
271,1,499004,551844,,Reception,foot,,
272,1,499704,551844,,Running with ball,foot,,
273,1,501051,551844,,Running with ball,foot,,
274,1,503469,551844,,Pass,foot,,
275,1,506096,1058906,,Cross,Left foot,,
276,1,508028,869616,,Hold of ball,,,
277,1,511009,869616,,Pass,Hands (dropped),,
278,1,513330,597710,,Reception,foot,,
279,1,514850,597710,,Pass,foot,,
280,1,514960,922857,,Block,foot,,
281,1,515502,,,Out for throw-in,,,
282,1,525400,740462,,Pass,Hands (dropped),,
283,1,527367,551844,,Pass,Header,,
284,1,528765,1142529,,Reception,foot,,
285,1,529569,1142529,,Pass,foot,,
286,1,530159,597710,,Pass,foot,,
287,1,532895,349538,,Pass,foot,,
288,1,535797,1188348,,Reception,foot,,
289,1,536234,1188348,,Running with ball,foot,,
290,1,537054,1188348,997427,Running with ball,foot,,
291,1,537635,1188348,,Pass,foot,,
292,1,539107,551844,,Clearance,foot,,
293,1,540000,922857,1142529,Pass,foot,,
294,1,540854,865302,,Reception,foot,,
295,1,541950,865302,,Running with ball,foot,,
296,1,542472,865302,,Pass,foot,,
297,1,543834,740462,831314,Clearance uncontrolled,foot,,
298,1,543922,831314,,Reception,foot,,
299,1,545070,349538,,Pass,foot,,
300,1,546839,747138,,Reception,foot,,
301,1,547809,747138,,Pass,foot,,
302,1,549437,507914,,Reception,foot,,
303,1,550832,507914,,Pass,foot,,
304,1,552950,1169228,551844,Pass,Header,,
305,1,555190,736418,,Hold of ball,,,
306,1,557110,736418,,Pass,Hands (dropped),,
307,1,560010,997427,,Pass,foot,,
308,1,562142,734131,,Reception,foot,,
309,1,562798,734131,,Pass,foot,,
310,1,564006,617173,,Reception,foot,,
311,1,564390,617173,,Running with ball,foot,,
312,1,566593,617173,,Pass,foot,,
313,1,569732,1058906,,Reception,Chest,,
314,1,571021,1058906,,Pass,foot,,
315,1,573118,865302,,Reception,foot,,
316,1,574799,865302,,Pass,foot,,
317,1,576287,551844,,Reception,foot,,
318,1,577483,551844,,Pass,foot,,
319,1,578750,922857,,Reception,foot,,
320,1,579313,922857,,Running with ball,foot,,
321,1,579857,922857,,Pass,foot,,
322,1,581425,997427,,Reception,foot,,
323,1,583795,997427,,Running with ball,foot,,
324,1,585710,997427,,Pass,foot,,
325,1,586946,922857,,Reception,foot,,
326,1,587595,922857,,Pass,foot,,
327,1,588702,997427,,Reception,foot,,
328,1,589645,997427,,Running with ball,foot,,
329,1,590433,997427,,Pass,foot,,
330,1,592097,551844,,Reception,foot,,
331,1,593121,551844,,Running with ball,foot,,
332,1,593831,551844,,Pass,foot,,
333,1,594651,922857,,Reception,foot,,
334,1,595477,922857,,Pass,foot,,
335,1,596965,997427,,Reception,foot,,
336,1,597732,997427,,Running with ball,foot,,
337,1,599635,997427,,Running with ball,foot,,
338,1,600159,997427,,Pass,foot,,
339,1,601229,922857,,Reception,foot,,
340,1,601986,922857,,Pass,foot,,
341,1,602730,952727,,Pass,foot,,
342,1,603621,704169,,Pass,foot,,
343,1,604661,597710,,Reception,foot,,
344,1,605747,597710,,Running with ball,foot,,
345,1,606640,597710,,Running with ball,foot,,
346,1,608306,597710,,Running with ball,foot,,
347,1,609810,551844,,Pass,foot,,
348,1,610980,1058906,,Reception,foot,,
349,1,611272,1058906,,Running with ball,foot,,
350,1,611692,1058906,,Running with ball,foot,,
351,1,612056,1058906,,Running with ball,foot,,
352,1,613308,1058906,,Running with ball,foot,,
353,1,614264,1058906,,Running with ball,foot,,
354,1,615243,1058906,,Running with ball,foot,,
355,1,616190,1058906,,Pass,foot,,
356,1,618108,831314,,Reception,foot,,
357,1,618700,831314,,Running with ball,foot,,
358,1,619432,831314,,Running with ball,foot,,
359,1,619633,831314,,Running with ball,foot,,
360,1,620323,831314,,Pass,foot,,
361,1,622343,1058906,,Cross,Left foot,,
362,1,623088,897314,,Shot not on target,foot,5250,-630
363,1,623128,897314,,Chance,,,
364,1,623774,,,Out for goal kick,,,
365,1,650561,869616,,Pass,foot,,
366,1,654013,865302,1169228,Reception,foot,,
367,1,654765,1058906,952727,Reception,foot,,
368,1,655965,1058906,,Pass,foot,,
369,1,656432,617173,,Pass,foot,,
370,1,657733,1188348,,Reception,foot,,
371,1,658741,1188348,,Pass,foot,,
372,1,659677,551844,,Pass,foot,,
373,1,662277,734131,,Pass,foot,,
374,1,663856,897314,,Pass,foot,,
375,1,665124,922857,,Pass,foot,,
376,1,666768,617173,,Reception,foot,,
377,1,668059,617173,,Pass,foot,,
378,1,669489,831314,,Reception,foot,,
379,1,669911,831314,,Running with ball,foot,,
380,1,670607,831314,,Running with ball,foot,,
381,1,671416,831314,,Running with ball,foot,,
382,1,672574,831314,,Running with ball,foot,,
383,1,673208,831314,,Pass,foot,,
384,1,674509,1058906,,Reception,foot,,
385,1,676284,1058906,,Running with ball,foot,,
386,1,677575,1058906,,Pass,foot,,
387,1,678458,617173,704169,Pass,foot,,
388,1,679303,922857,,Reception,foot,,
389,1,679869,922857,,Pass,foot,,
390,1,680726,1058906,,Reception,foot,,
391,1,681407,1058906,,Pass,foot,,
392,1,682925,617173,,Reception,foot,,
393,1,683555,617173,,Running with ball,foot,,
394,1,684189,617173,,Running with ball,foot,,
395,1,684517,617173,,Pass,foot,,
396,1,684597,704169,,Block,foot,,
397,1,685959,952727,,Pass,foot,,
398,1,687074,597710,,Reception,foot,,
399,1,687479,597710,,Pass,foot,,
400,1,689717,865302,,Reception,foot,,
401,1,691150,865302,,Running with ball,foot,,
402,1,691651,865302,,Pass,foot,,
403,1,693081,1061291,,Reception,foot,,
404,1,695370,1061291,,Pass,foot,,
405,1,696447,831314,,Reception,foot,,
406,1,697031,831314,,Running with ball,foot,,
407,1,697707,831314,,Cross,foot,,
408,1,699776,,,Out for goal kick,,,
409,1,727491,869616,,Pass,foot,,
410,1,730970,1188348,,Pass,Header,,
411,1,732735,997427,,Pass,Header,,
412,1,735242,922857,,Pass,Header,,
413,1,737164,617173,,Pass,foot,,
414,1,739819,349538,,Pass,Header,,
415,1,742085,734131,,Pass,foot,,
416,1,743446,897314,,Pass,foot,,
417,1,744831,997427,,Pass,foot,,
418,1,745967,617173,,Reception,foot,,
419,1,746757,617173,,Running with ball,foot,,
420,1,747559,617173,,Pass,foot,,
421,1,749184,997427,,Reception,foot,,
422,1,750145,997427,,Running with ball,foot,,
423,1,751260,997427,,Cross,foot,,
424,1,752860,740462,,Pass,Chest,,
425,1,754668,597710,,Reception,foot,,
426,1,755459,597710,,Running with ball,foot,,
427,1,756439,597710,,Running with ball,foot,,
428,1,757213,597710,,Pass,foot,,
429,1,759357,952727,,Reception,foot,,
430,1,760335,952727,,Pass,foot,,
431,1,762370,597710,,Pass assist,foot,,
432,1,764647,1169228,,Reception,foot,,
433,1,765982,1169228,,Running with ball,foot,,
434,1,767383,1169228,,Running with ball,foot,,
435,1,767978,1169228,,Shot on target,Left foot,-5250,270
436,1,768716,1169228,,Goal,,-5250,270
437,1,819017,897314,,Pass,foot,,
438,1,822583,551844,,Pass,foot,,
439,1,826118,997427,,Pass,foot,,
440,1,828626,1188348,,Reception,Chest,,
441,1,830087,734131,,Pass,foot,,
442,1,830623,747138,,Clearance,foot,,
443,1,831982,,,Out for corner,,,
444,1,857937,617173,,Cross,Left foot,,
445,1,859983,551844,349538,Pass,Header,,
446,1,861091,865302,,Shot on target,Left foot,5250,150
447,1,861645,1169228,,Block,Header,,
448,1,863387,1142529,,Clearance,foot,,
449,1,867445,736418,,Pass,foot,,
450,1,870355,551844,,Reception,foot,,
451,1,871905,551844,,Pass,foot,,
452,1,874139,997427,,Pass,foot,,
453,1,879012,869616,,Reception,foot,,
454,1,880762,869616,,Hold of ball,,,
455,1,890831,869616,,Drop kick,foot,,
456,1,893660,551844,,Pass,Header,,
457,1,895285,734131,,Reception,foot,,
458,1,897220,,,Out for throw-in,,,
459,1,908426,349538,,Pass,Hands (dropped),,
460,1,913231,747138,,Pass,foot,,
461,1,914604,869616,,Reception,foot,,
462,1,915178,869616,,Running with ball,foot,,
463,1,916706,869616,,Pass,foot,,
464,1,921328,551844,,Pass,foot,,
465,1,921398,1188348,,Reception,foot,,
466,1,922599,997427,,Reception,foot,,
467,1,923519,997427,,Running with ball,foot,,
468,1,924829,952727,997427,Foul - Direct free-kick,,,
469,1,944565,997427,,Pass,foot,,
470,1,944836,551844,,Pass,foot,,
471,1,947116,865302,,Pass,foot,,
472,1,949779,551844,,Reception,foot,,
473,1,950486,551844,,Pass,foot,,
474,1,951927,922857,,Reception,foot,,
475,1,952762,922857,,Running with ball,foot,,
476,1,954092,922857,,Pass,foot,,
477,1,958452,869616,,Reception,foot,,
478,1,961726,869616,,Hold of ball,,,
479,1,963147,869616,,Pass,Hands (dropped),,
480,1,965256,507914,,Reception,foot,,
481,1,967017,507914,,Pass,foot,,
482,1,969877,1169228,551844,Pass,Header,,
483,1,972539,865302,952727,Foul - Direct free-kick,,,
484,1,1019946,349538,,Pass,foot,,
485,1,1022714,,,Out for goal kick,,,
486,1,1050128,736418,,Pass,foot,,
487,1,1052453,997427,,Pass,foot,,
488,1,1054987,736418,,Reception,foot,,
489,1,1056690,736418,,Pass,foot,,
490,1,1058805,865302,,Reception,foot,,
491,1,1059960,865302,,Pass,foot,,
492,1,1060785,740462,,Pass,foot,,
493,1,1064033,865302,,Pass,foot,,
494,1,1066008,736418,,Reception,foot,,
495,1,1067167,736418,,Pass,foot,,
496,1,1070309,997427,,Reception,foot,,
497,1,1072735,997427,,Pass,foot,,
498,1,1074261,551844,,Reception,foot,,
499,1,1075535,551844,,Pass,foot,,
500,1,1078178,1058906,,Reception,foot,,
501,1,1079937,1058906,,Pass,foot,,
502,1,1081129,865302,,Reception,foot,,
503,1,1082081,865302,,Running with ball,foot,,
504,1,1083480,865302,,Running with ball,foot,,
505,1,1084103,865302,,Pass,foot,,
506,1,1085763,507914,,Pass,Header,,
507,1,1087019,704169,,Reception,Chest,,
508,1,1087312,704169,,Pass,foot,,
509,1,1088119,740462,,Pass,foot,,
510,1,1089919,1169228,,Pass,foot,,
511,1,1091057,922857,,Pass,foot,,
512,1,1092449,551844,,Pass,foot,,
513,1,1094540,997427,,Reception,foot,,
514,1,1095695,997427,,Running with ball,foot,,
515,1,1097113,997427,,Pass,foot,,
516,1,1098732,734131,,Reception,foot,,
517,1,1099600,734131,,Pass,foot,,
518,1,1101105,551844,,Reception,foot,,
519,1,1102109,551844,,Running with ball,foot,,
520,1,1103749,551844,,Pass,foot,,
521,1,1106256,734131,,Reception,foot,,
522,1,1107869,734131,,Running with ball,foot,,
523,1,1109828,734131,,Running with ball,foot,,
524,1,1110588,734131,,Running with ball,foot,,
525,1,1111620,734131,,Pass,foot,,
526,1,1112279,922857,,Reception,foot,,
527,1,1112978,922857,,Pass,foot,,
528,1,1114268,734131,,Reception,foot,,
529,1,1114800,734131,,Running with ball,foot,,
530,1,1115199,734131,,Running with ball,foot,,
531,1,1116126,734131,,Cross,foot,,
532,1,1117044,869616,,,,,
533,1,1120894,865302,,Reception,Chest,,
534,1,1122305,865302,,Running with ball,foot,,
535,1,1124570,865302,,Pass,foot,,
536,1,1125711,1058906,,Reception,foot,,
537,1,1126436,1058906,,Running with ball,foot,,
538,1,1127006,1058906,740462,Running with ball,foot,,
539,1,1127286,740462,1058906,Clearance uncontrolled,foot,,
540,1,1127326,1058906,,Reception,foot,,
541,1,1127919,,,Out for throw-in,,,
542,1,1142371,740462,,Pass,Hands (dropped),,
543,1,1143823,1169228,865302,Pass,Header,,
544,1,1145539,551844,952727,Pass,Header,,
545,1,1146320,597710,,Pass,Header,,
546,1,1149614,922857,,Reception,foot,,
547,1,1151003,922857,,Pass,foot,,
548,1,1152677,997427,,Reception,foot,,
549,1,1153840,997427,,Pass,foot,,
550,1,1154897,551844,,Reception,foot,,
551,1,1156210,551844,,Pass,foot,,
552,1,1158174,1058906,,Reception,foot,,
553,1,1159654,1058906,597710,Running with ball,foot,,
554,1,1161327,1058906,,Running with ball,foot,,
555,1,1162068,1058906,,Running with ball,foot,,
556,1,1163106,1058906,,Pass,foot,,
557,1,1164265,617173,,Reception,foot,,
558,1,1164528,617173,,Pass,foot,,
559,1,1165474,922857,,Reception,foot,,
560,1,1166221,922857,,Pass,foot,,
561,1,1167554,997427,,Reception,foot,,
562,1,1168579,997427,,Pass,foot,,
563,1,1169426,704169,,Pass,foot,,
564,1,1170216,1142529,,Pass,foot,,
565,1,1173095,551844,,Pass,Header,,
566,1,1175711,349538,1061291,Pass,Header,,
567,1,1175791,1061291,,Reception,Header,,
568,1,1177352,1142529,,Pass,foot,,
569,1,1179387,551844,,Clearance,Header,,
570,1,1181048,,,Out for throw-in,,,
571,1,1195511,349538,,Pass,Hands (dropped),,
572,1,1197390,747138,,Reception,foot,,
573,1,1198907,747138,,Pass,foot,,
574,1,1201341,1058906,,Reception,foot,,
575,1,1202798,1058906,,Running with ball,foot,,
576,1,1203554,1058906,,Pass,foot,,
577,1,1204657,617173,,Pass,foot,,
578,1,1206031,1058906,,Pass,foot,,
579,1,1207287,831314,,Reception,foot,,
580,1,1208009,831314,,Running with ball,foot,,
581,1,1208605,831314,740462,Running with ball,foot,,
582,1,1210403,831314,,Pass,foot,,
583,1,1211811,1061291,,Reception,foot,,
584,1,1212756,1061291,,Running with ball,foot,,
585,1,1212817,1061291,1142529,Running with ball,foot,,
586,1,1214345,1061291,,Pass,foot,,
587,1,1215575,1058906,,Reception,foot,,
588,1,1216520,1058906,,Cross,Left foot,,
589,1,1217389,507914,,Clearance,Header,,
590,1,1218235,740462,,Reception,foot,,
591,1,1219101,740462,,Running with ball,foot,,
592,1,1220401,740462,,Running with ball,foot,,
593,1,1221394,740462,,Pass,foot,,
594,1,1222809,865302,1142529,Reception,foot,,
595,1,1224602,865302,,Running with ball,foot,,
596,1,1225017,865302,,Running with ball,foot,,
597,1,1225814,865302,,Running with ball,foot,,
598,1,1226346,865302,,Running with ball,foot,,
599,1,1227013,952727,865302,Reception,foot,,
600,1,1228627,740462,,Pass,foot,,
601,1,1230748,1169228,,Reception,foot,,
602,1,1233000,922857,1169228,Pass,foot,,
603,1,1233660,740462,,Reception,foot,,
604,1,1234240,740462,,Pass,foot,,
605,1,1238857,1142529,,Reception,foot,,
606,1,1240065,1142529,,Pass,foot,,
607,1,1241988,349538,,Pass,foot,,
608,1,1242250,997427,,Reception,foot,,
609,1,1243000,,,Out for throw-in,,,
610,1,1256633,349538,,Pass,Hands (dropped),,
611,1,1258637,704169,,Pass,foot,,
612,1,1259863,865302,,Reception,Chest,,
613,1,1260703,865302,,Pass,foot,,
614,1,1262125,1058906,,Pass,foot,,
615,1,1262966,922857,,Reception,foot,,
616,1,1264091,922857,,Running with ball,foot,,
617,1,1264288,922857,,Pass,foot,,
618,1,1266115,1058906,,Reception,foot,,
619,1,1266849,1058906,,Pass,foot,,
620,1,1268248,831314,,Reception,foot,,
621,1,1268859,831314,740462,Running with ball,foot,,
622,1,1270520,831314,,Running with ball,foot,,
623,1,1272710,831314,,Running with ball,foot,,
624,1,1275916,831314,704169,Running with ball,foot,,
625,1,1276221,704169,831314,Clearance uncontrolled,foot,,
626,1,1280230,831314,,Reception,foot,,
627,1,1280908,831314,,Running with ball,foot,,
628,1,1281440,831314,,Running with ball,foot,,
629,1,1283194,831314,,Pass,foot,,
630,1,1283820,704169,922857,Pass,foot,,
631,1,1284698,597710,,Reception,foot,,
632,1,1286876,831314,,Shot on target,foot,5250,330
633,1,1288131,831314,,Goal,,5250,330
634,1,1331727,1169228,,Pass,foot,,
635,1,1334024,1142529,,Pass,foot,,
636,1,1339229,952727,,Pass,foot,,
637,1,1341067,1188348,,Shot on target,foot,-5250,70
638,1,1341643,736418,,Hold of ball,,,
639,1,1341683,736418,,Catch save,,,
640,1,1344828,736418,,Pass,Hands (dropped),,
641,1,1349029,734131,,Pass,foot,,
642,1,1350831,922857,,Pass,foot,,
643,1,1352745,736418,,Reception,foot,,
644,1,1353871,736418,,Pass,foot,,
645,1,1355815,865302,,Reception,foot,,
646,1,1356899,865302,,Running with ball,foot,,
647,1,1358466,865302,,Running with ball,foot,,
648,1,1359128,865302,,Pass,foot,,
649,1,1360523,551844,,Reception,foot,,
650,1,1361603,551844,,Pass,foot,,
